pincode,category,zone,state,city,is_serviceable
641007,Large,SOUTH,TAMIL NADU,COIMBATORE,1
641006,Large,SOUTH,TAMIL NADU,COIMBATORE,1
641003,Large,SOUTH,TAMIL NADU,COIMBATORE,1
641001,Large,SOUTH,TAMIL NADU,COIMBATORE,1
641002,Large,SOUTH,TAMIL NADU,COIMBATORE,1
641015,Large,SOUTH,TAMIL NADU,COIMBATORE,1
641013,Large,SOUTH,TAMIL NADU,COIMBATORE,1
641014,Large,SOUTH,TAMIL NADU,COIMBATORE,1
641011,Large,SOUTH,TAMIL NADU,COIMBATORE,1
641012,Large,SOUTH,TAMIL NADU,COIMBATORE,1
641009,Large,SOUTH,TAMIL NADU,COIMBATORE,1
641010,Large,SOUTH,TAMIL NADU,COIMBATORE,1
641108,Large,SOUTH,TAMIL NADU,COIMBATORE,1
641102,Large,SOUTH,TAMIL NADU,COIMBATORE,1
641103,Large,SOUTH,TAMIL NADU,COIMBATORE,1
641115,Large,SOUTH,TAMIL NADU,COIMBATORE,1
641116,Large,SOUTH,TAMIL NADU,COIMBATORE,1
641118,Large,SOUTH,TAMIL NADU,COIMBATORE,1
641062,Large,SOUTH,TAMIL NADU,COIMBATORE,1
641065,Large,SOUTH,TAMIL NADU,COIMBATORE,1
641064,Large,SOUTH,TAMIL NADU,COIMBATORE,1
642051,Large,SOUTH,TAMIL NADU,COIMBATORE,1
642053,Large,SOUTH,TAMIL NADU,COIMBATORE,1
641303,Large,SOUTH,TAMIL NADU,COIMBATORE,1
641262,Large,SOUTH,TAMIL NADU,COIMBATORE,1
641120,Large,SOUTH,TAMIL NADU,COIMBATORE,1
641408,Large,SOUTH,TAMIL NADU,COIMBATORE,1
641406,Large,SOUTH,TAMIL NADU,COIMBATORE,1
736181,Large,EAST,WEST BENGAL,COOCHBEHAR,1
736122,Large,EAST,WEST BENGAL,COOCHBEHAR,1
736170,Large,EAST,WEST BENGAL,COOCHBEHAR,1
736134,Large,EAST,WEST BENGAL,COOCHBEHAR,1
736101,Large,EAST,WEST BENGAL,COOCHBEHAR,1
736156,Large,EAST,WEST BENGAL,COOCHBEHAR,1
736102,Large,EAST,WEST BENGAL,COOCHBEHAR,1
736123,Large,EAST,WEST BENGAL,COOCHBEHAR,1
736179,Large,EAST,WEST BENGAL,COOCHBEHAR,1
683563,Large,SOUTH,KERALA,COCHIN,1
682020,Large,SOUTH,KERALA,COCHIN,1
682019,Large,SOUTH,KERALA,COCHIN,1
682018,Large,SOUTH,KERALA,COCHIN,1
682017,Large,SOUTH,KERALA,COCHIN,1
682021,Large,SOUTH,KERALA,COCHIN,1
682011,Large,SOUTH,KERALA,COCHIN,1
682022,Large,SOUTH,KERALA,COCHIN,1
682012,Large,SOUTH,KERALA,COCHIN,1
682009,Large,SOUTH,KERALA,COCHIN,1
682024,Large,SOUTH,KERALA,COCHIN,1
682010,Large,SOUTH,KERALA,COCHIN,1
682023,Large,SOUTH,KERALA,COCHIN,1
682015,Large,SOUTH,KERALA,COCHIN,1
682026,Large,SOUTH,KERALA,COCHIN,1
682016,Large,SOUTH,KERALA,COCHIN,1
682025,Large,SOUTH,KERALA,COCHIN,1
682013,Large,SOUTH,KERALA,COCHIN,1
682028,Large,SOUTH,KERALA,COCHIN,1
682014,Large,SOUTH,KERALA,COCHIN,1
682027,Large,SOUTH,KERALA,COCHIN,1
682301,Large,SOUTH,KERALA,COCHIN,1
682302,Large,SOUTH,KERALA,COCHIN,1
682041,Large,SOUTH,KERALA,COCHIN,1
682042,Large,SOUTH,KERALA,COCHIN,1
682039,Large,SOUTH,KERALA,COCHIN,1
682040,Large,SOUTH,KERALA,COCHIN,1
682037,Large,SOUTH,KERALA,COCHIN,1
682038,Large,SOUTH,KERALA,COCHIN,1
682035,Large,SOUTH,KERALA,COCHIN,1
682036,Large,SOUTH,KERALA,COCHIN,1
682033,Large,SOUTH,KERALA,COCHIN,1
682034,Large,SOUTH,KERALA,COCHIN,1
682031,Large,SOUTH,KERALA,COCHIN,1
682032,Large,SOUTH,KERALA,COCHIN,1
683104,Large,SOUTH,KERALA,COCHIN,1
682511,Large,SOUTH,KERALA,COCHIN,1
682508,Large,SOUTH,KERALA,COCHIN,1
683501,Large,SOUTH,KERALA,COCHIN,1
682002,Large,SOUTH,KERALA,COCHIN,1
683109,Large,SOUTH,KERALA,COCHIN,1
682001,Large,SOUTH,KERALA,COCHIN,1
683503,Large,SOUTH,KERALA,COCHIN,1
682004,Large,SOUTH,KERALA,COCHIN,1
683502,Large,SOUTH,KERALA,COCHIN,1
682003,Large,SOUTH,KERALA,COCHIN,1
683517,Large,SOUTH,KERALA,COCHIN,1
682006,Large,SOUTH,KERALA,COCHIN,1
682005,Large,SOUTH,KERALA,COCHIN,1
682304,Large,SOUTH,KERALA,COCHIN,1
682305,Large,SOUTH,KERALA,COCHIN,1
682306,Large,SOUTH,KERALA,COCHIN,1
682309,Large,SOUTH,KERALA,COCHIN,1
682317,Large,SOUTH,KERALA,COCHIN,1
682503,Large,SOUTH,KERALA,COCHIN,1
682504,Large,SOUTH,KERALA,COCHIN,1
682506,Large,SOUTH,KERALA,COCHIN,1
682507,Large,SOUTH,KERALA,COCHIN,1
682030,Large,SOUTH,KERALA,COCHIN,1
682029,Large,SOUTH,KERALA,COCHIN,1
641653,Large,SOUTH,TAMIL NADU,COIMBATORE,1
641301,Large,SOUTH,TAMIL NADU,COIMBATORE,1
641302,Large,SOUTH,TAMIL NADU,COIMBATORE,1
641008,Large,SOUTH,TAMIL NADU,COIMBATORE,1
641024,Large,SOUTH,TAMIL NADU,COIMBATORE,1
641105,Large,SOUTH,TAMIL NADU,COIMBATORE,1
641023,Large,SOUTH,TAMIL NADU,COIMBATORE,1
641042,Large,SOUTH,TAMIL NADU,COIMBATORE,1
641021,Large,SOUTH,TAMIL NADU,COIMBATORE,1
442901,Large,west,MAHARASHTRA,CHANDRAPUR,1
442403,Large,west,MAHARASHTRA,CHANDRAPUR,1
442401,Large,west,MAHARASHTRA,CHANDRAPUR,1
606112,Large,SOUTH,TAMIL NADU,CUDDALORE,1
607112,Large,SOUTH,TAMIL NADU,CUDDALORE,1
608801,Large,SOUTH,TAMIL NADU,CUDDALORE,1
607401,Large,SOUTH,TAMIL NADU,CUDDALORE,1
607105,Large,SOUTH,TAMIL NADU,CUDDALORE,1
607006,Large,SOUTH,TAMIL NADU,CUDDALORE,1
607003,Large,SOUTH,TAMIL NADU,CUDDALORE,1
607002,Large,SOUTH,TAMIL NADU,CUDDALORE,1
607005,Large,SOUTH,TAMIL NADU,CUDDALORE,1
607004,Large,SOUTH,TAMIL NADU,CUDDALORE,1
607001,Large,SOUTH,TAMIL NADU,CUDDALORE,1
606111,Large,SOUTH,TAMIL NADU,CUDDALORE,1
607109,Large,SOUTH,TAMIL NADU,CUDDALORE,1
753071,Large,EAST,ODISHA,CUTTACK,1
753003,Large,EAST,ODISHA,CUTTACK,1
753004,Large,EAST,ODISHA,CUTTACK,1
753005,Large,EAST,ODISHA,CUTTACK,1
753006,Large,EAST,ODISHA,CUTTACK,1
753001,Large,EAST,ODISHA,CUTTACK,1
753002,Large,EAST,ODISHA,CUTTACK,1
753012,Large,EAST,ODISHA,CUTTACK,1
753013,Large,EAST,ODISHA,CUTTACK,1
753014,Large,EAST,ODISHA,CUTTACK,1
753007,Large,EAST,ODISHA,CUTTACK,1
753008,Large,EAST,ODISHA,CUTTACK,1
753009,Large,EAST,ODISHA,CUTTACK,1
753010,Large,EAST,ODISHA,CUTTACK,1
753015,Large,EAST,ODISHA,CUTTACK,1
753051,Large,EAST,ODISHA,CUTTACK,1
754112,Large,EAST,ODISHA,CUTTACK,1
754021,Large,EAST,ODISHA,CUTTACK,1
754014,Large,EAST,ODISHA,CUTTACK,1
754028,Large,EAST,ODISHA,CUTTACK,1
754025,Large,EAST,ODISHA,CUTTACK,1
754100,Large,EAST,ODISHA,CUTTACK,1
754071,Large,EAST,ODISHA,CUTTACK,1
754101,Large,EAST,ODISHA,CUTTACK,1
754005,Large,EAST,ODISHA,CUTTACK,1
847104,Large,EAST,BIHAR,DARBHANGA,1
847101,Large,EAST,BIHAR,DARBHANGA,1
846002,Large,EAST,BIHAR,DARBHANGA,1
847306,Large,EAST,BIHAR,DARBHANGA,1
846001,Large,EAST,BIHAR,DARBHANGA,1
846003,Large,EAST,BIHAR,DARBHANGA,1
847428,Large,EAST,BIHAR,DARBHANGA,1
846004,Large,EAST,BIHAR,DARBHANGA,1
847429,Large,EAST,BIHAR,DARBHANGA,1
846005,Large,EAST,BIHAR,DARBHANGA,1
846006,Large,EAST,BIHAR,DARBHANGA,1
846007,Large,EAST,BIHAR,DARBHANGA,1
846008,Large,EAST,BIHAR,DARBHANGA,1
846009,Large,EAST,BIHAR,DARBHANGA,1
847106,Large,EAST,BIHAR,DARBHANGA,1
847123,Large,EAST,BIHAR,DARBHANGA,1
847121,Large,EAST,BIHAR,DARBHANGA,1
847115,Large,EAST,BIHAR,DARBHANGA,1
303303,Large,NORTH,RAJASTHAN,JAIPUR,1
734433,Large,EAST,WEST BENGAL,JALPAIGURI,1
734104,Large,EAST,WEST BENGAL,JALPAIGURI,1
822110,Large,EAST,JHARKHAND,DALTONGANJ,1
822102,Large,EAST,JHARKHAND,DALTONGANJ,1
822123,Large,EAST,JHARKHAND,DALTONGANJ,1
822118,Large,EAST,JHARKHAND,DALTONGANJ,1
822101,Large,EAST,JHARKHAND,DALTONGANJ,1
248116,Large,NORTH,UTTARAKHAND,DEHRADUN,1
248121,Large,NORTH,UTTARAKHAND,DEHRADUN,1
248001,Large,NORTH,UTTARAKHAND,DEHRADUN,1
248002,Large,NORTH,UTTARAKHAND,DEHRADUN,1
248115,Large,NORTH,UTTARAKHAND,DEHRADUN,1
248014,Large,NORTH,UTTARAKHAND,DEHRADUN,1
248013,Large,NORTH,UTTARAKHAND,DEHRADUN,1
248195,Large,NORTH,UTTARAKHAND,DEHRADUN,1
248012,Large,NORTH,UTTARAKHAND,DEHRADUN,1
248010,Large,NORTH,UTTARAKHAND,DEHRADUN,1
110076,Large,North,DELHI,NEW DELHI,1
110080,Large,North,DELHI,NEW DELHI,1
110065,Large,North,DELHI,DELHI,1
110019,Large,North,DELHI,DELHI,1
110020,Large,North,DELHI,DELHI,1
110013,Large,North,DELHI,NEW DELHI,1
110014,Large,North,DELHI,NEW DELHI,1
110007,Large,NORTH,DELHI,NEW DELHI,1
110090,Large,NORTH,DELHI,DELHI,1
110031,Large,NORTH,DELHI,DELHI,1
110094,Large,NORTH,DELHI,DELHI,1
110053,Large,NORTH,DELHI,DELHI,1
110032,Large,NORTH,DELHI,DELHI,1
110051,Large,NORTH,DELHI,DELHI,1
110093,Large,NORTH,DELHI,DELHI,1
110095,Large,NORTH,DELHI,DELHI,1
110091,Large,NORTH,DELHI,DELHI,1
110096,Large,NORTH,DELHI,DELHI,1
110092,Large,NORTH,DELHI,DELHI,1
274201,Large,NORTH,UTTAR PRADESH,DEORIA,1
274182,Large,NORTH,UTTAR PRADESH,DEORIA,1
274806,Large,NORTH,UTTAR PRADESH,DEORIA,1
274807,Large,NORTH,UTTAR PRADESH,DEORIA,1
274001,Large,NORTH,UTTAR PRADESH,DEORIA,1
110086,Large,North,DELHI,NEW DELHI,1
110082,Large,North,DELHI,NEW DELHI,1
110081,Large,North 1,NORTH 1,DELHI,1
110088,Large,North,DELHI,NEW DELHI,1
783301,Large,EAST,ASSAM,DHUBRI,1
246747,Large,NORTH,UTTAR PRADESH,DHAMPUR,1
246746,Large,NORTH,UTTAR PRADESH,DHAMPUR,1
246761,Large,NORTH,UTTAR PRADESH,DHAMPUR,1
787060,Large,EAST,ASSAM,DHEMAJI,1
787061,Large,EAST,ASSAM,DHEMAJI,1
389160,Large,WEST,GUJARAT,DAHOD,1
389152,Large,WEST,GUJARAT,DAHOD,1
389151,Large,WEST,GUJARAT,DAHOD,1
389347,Large,WEST,GUJARAT,DAHOD,1
389156,Large,WEST,GUJARAT,DAHOD,1
389158,Large,WEST,GUJARAT,DAHOD,1
389157,Large,WEST,GUJARAT,DAHOD,1
454001,Large,WEST,MADHYA PRADESH,DHAR,1
786005,Large,NORTH,ASSAM,DIBRUGARH,1
786001,Large,NORTH,ASSAM,DIBRUGARH,1
786002,Large,NORTH,ASSAM,DIBRUGARH,1
786004,Large,NORTH,ASSAM,DIBRUGARH,1
786003,Large,NORTH,ASSAM,DIBRUGARH,1
786103,Large,NORTH,ASSAM,DIBRUGARH,1
786010,Large,NORTH,ASSAM,DIBRUGARH,1
786012,Large,NORTH,ASSAM,DIBRUGARH,1
786622,Large,NORTH,ASSAM,DIBRUGARH,1
624306,Large,SOUTH,TAMIL NADU,DINDIGUL,1
624307,Large,SOUTH,TAMIL NADU,DINDIGUL,1
624010,Large,SOUTH,TAMIL NADU,DINDIGUL,1
624308,Large,SOUTH,TAMIL NADU,DINDIGUL,1
624001,Large,SOUTH,TAMIL NADU,DINDIGUL,1
624002,Large,SOUTH,TAMIL NADU,DINDIGUL,1
624003,Large,SOUTH,TAMIL NADU,DINDIGUL,1
624005,Large,SOUTH,TAMIL NADU,DINDIGUL,1
624107,Large,SOUTH,TAMIL NADU,DINDIGUL,1
624009,Large,SOUTH,TAMIL NADU,DINDIGUL,1
624622,Large,SOUTH,TAMIL NADU,DINDIGUL,1
624701,Large,SOUTH,TAMIL NADU,DINDIGUL,1
624705,Large,SOUTH,TAMIL NADU,DINDIGUL,1
624709,Large,SOUTH,TAMIL NADU,DINDIGUL,1
624708,Large,SOUTH,TAMIL NADU,DINDIGUL,1
624707,Large,SOUTH,TAMIL NADU,DINDIGUL,1
624303,Large,SOUTH,TAMIL NADU,DINDIGUL,1
624102,Large,SOUTH,TAMIL NADU,DINDIGUL,1
625524,Large,SOUTH,TAMIL NADU,DINDIGUL,1
624202,Large,SOUTH,TAMIL NADU,DINDIGUL,1
624004,Large,SOUTH,TAMIL NADU,DINDIGUL,1
624206,Large,SOUTH,TAMIL NADU,DINDIGUL,1
624302,Large,SOUTH,TAMIL NADU,DINDIGUL,1
624301,Large,SOUTH,TAMIL NADU,DINDIGUL,1
624802,Large,SOUTH,TAMIL NADU,DINDIGUL,1
624803,Large,SOUTH,TAMIL NADU,DINDIGUL,1
625203,Large,SOUTH,TAMIL NADU,DINDIGUL,1
625531,Large,SOUTH,TAMIL NADU,DINDIGUL,1
625534,Large,SOUTH,TAMIL NADU,MADURAI,1
625528,Large,SOUTH,TAMIL NADU,DINDIGUL,1
625601,Large,SOUTH,TAMIL NADU,DINDIGUL,1
625602,Large,SOUTH,TAMIL NADU,DINDIGUL,1
625579,Large,SOUTH,TAMIL NADU,DINDIGUL,1
625517,Large,SOUTH,TAMIL NADU,DINDIGUL,1
759013,Large,EAST,ODISHA,DHENKANAL,1
759027,Large,EAST,ODISHA,DHENKANAL,1
759001,Large,EAST,ODISHA,DHENKANAL,1
759023,Large,EAST,ODISHA,DHENKANAL,1
328001,Large,NORTH,RAJASTHAN,DHOLPUR,1
643269,Large,SOUTH,TAMIL NADU,DHARMAPURI,1
636813,Large,SOUTH,TAMIL NADU,DHARMAPURI,1
636902,Large,SOUTH,TAMIL NADU,DHARMAPURI,1
635202,Large,SOUTH,TAMIL NADU,DHARMAPURI,1
635205,Large,SOUTH,TAMIL NADU,DHARMAPURI,1
635301,Large,SOUTH,TAMIL NADU,DHARMAPURI,1
635303,Large,SOUTH,TAMIL NADU,DHARMAPURI,1
636703,Large,SOUTH,TAMIL NADU,DHARMAPURI,1
636704,Large,SOUTH,TAMIL NADU,DHARMAPURI,1
636705,Large,SOUTH,TAMIL NADU,DHARMAPURI,1
636803,Large,SOUTH,TAMIL NADU,DHARMAPURI,1
636701,Large,SOUTH,TAMIL NADU,DHARMAPURI,1
636702,Large,SOUTH,TAMIL NADU,DHARMAPURI,1
636809,Large,SOUTH,TAMIL NADU,DHARMAPURI,1
636804,Large,SOUTH,TAMIL NADU,DHARMAPURI,1
636807,Large,SOUTH,TAMIL NADU,DHARMAPURI,1
828106,Large,EAST,JHARKHAND,DHANBAD,1
828116,Large,EAST,JHARKHAND,DHANBAD,1
826006,Large,EAST,JHARKHAND,DHANBAD,1
828132,Large,EAST,JHARKHAND,DHANBAD,1
828127,Large,EAST,JHARKHAND,DHANBAD,1
828124,Large,EAST,JHARKHAND,DHANBAD,1
828104,Large,EAST,JHARKHAND,DHANBAD,1
828103,Large,EAST,JHARKHAND,DHANBAD,1
828101,Large,EAST,JHARKHAND,DHANBAD,1
828108,Large,EAST,JHARKHAND,DHANBAD,1
828304,Large,EAST,JHARKHAND,DHANBAD,1
826005,Large,EAST,JHARKHAND,DHANBAD,1
826003,Large,EAST,JHARKHAND,DHANBAD,1
826001,Large,EAST,JHARKHAND,DHANBAD,1
828117,Large,EAST,JHARKHAND,DHANBAD,1
814113,Large,EAST,JHARKHAND,DEOGHAR,1
814115,Large,EAST,JHARKHAND,DEOGHAR,1
814112,Large,EAST,JHARKHAND,DEOGHAR,1
814116,Large,EAST,JHARKHAND,DEOGHAR,1
814122,Large,EAST,JHARKHAND,DEOGHAR,1
814142,Large,EAST,JHARKHAND,DEOGHAR,1
814143,Large,EAST,JHARKHAND,DEOGHAR,1
814157,Large,EAST,JHARKHAND,DEOGHAR,1
713402,Large,EAST,WEST BENGAL,DURGAPUR,1
713216,Large,EAST,WEST BENGAL,DURGAPUR,1
713218,Large,EAST,WEST BENGAL,DURGAPUR,1
713201,Large,EAST,WEST BENGAL,DURGAPUR,1
713210,Large,EAST,WEST BENGAL,DURGAPUR,1
713209,Large,EAST,WEST BENGAL,DURGAPUR,1
713207,Large,EAST,WEST BENGAL,DURGAPUR,1
713214,Large,EAST,WEST BENGAL,DURGAPUR,1
713215,Large,EAST,WEST BENGAL,DURGAPUR,1
713213,Large,EAST,WEST BENGAL,DURGAPUR,1
713211,Large,EAST,WEST BENGAL,DURGAPUR,1
713202,Large,EAST,WEST BENGAL,DURGAPUR,1
713206,Large,EAST,WEST BENGAL,DURGAPUR,1
722168,Large,EAST,WEST BENGAL,BANKURA,1
577512,Large,SOUTH,KARNATAKA,DAVANGERE,1
577516,Large,SOUTH,KARNATAKA,DAVANGERE,1
577525,Large,SOUTH,KARNATAKA,DAVANGERE,1
577005,Large,SOUTH,KARNATAKA,DAVANGERE,1
577004,Large,SOUTH,KARNATAKA,DAVANGERE,1
577001,Large,SOUTH,KARNATAKA,DAVANGERE,1
577003,Large,SOUTH,KARNATAKA,DAVANGERE,1
577002,Large,SOUTH,KARNATAKA,DAVANGERE,1
577566,Large,SOUTH,KARNATAKA,DAVANGERE,1
577589,Large,SOUTH,KARNATAKA,DAVANGERE,1
455048,Large,WEST,MADHYA PRADESH,DEWAS,1
455111,Large,NORTH,MADHYA PRADESH,DEWAS,1
455001,Large,NORTH,MADHYA PRADESH,DEWAS,1
638406,Large,SOUTH,TAMIL NADU,ERODE,1
638113,Large,SOUTH,TAMIL NADU,ERODE,1
638002,Large,SOUTH,TAMIL NADU,ERODE,1
638007,Large,SOUTH,TAMIL NADU,ERODE,1
638011,Large,SOUTH,TAMIL NADU,ERODE,1
638001,Large,SOUTH,TAMIL NADU,ERODE,1
638009,Large,SOUTH,TAMIL NADU,ERODE,1
638005,Large,SOUTH,TAMIL NADU,ERODE,1
638008,Large,SOUTH,TAMIL NADU,ERODE,1
638004,Large,SOUTH,TAMIL NADU,ERODE,1
637019,Large,SOUTH,TAMIL NADU,ERODE,1
638107,Large,SOUTH,TAMIL NADU,ERODE,1
638102,Large,SOUTH,TAMIL NADU,ERODE,1
638006,Large,SOUTH,TAMIL NADU,ERODE,1
638010,Large,SOUTH,TAMIL NADU,ERODE,1
638003,Large,SOUTH,TAMIL NADU,ERODE,1
638183,Large,SOUTH,TAMIL NADU,ERODE,1
638012,Large,SOUTH,TAMIL NADU,ERODE,1
637405,Large,SOUTH,TAMIL NADU,ERODE,1
637207,Large,SOUTH,TAMIL NADU,ERODE,1
638116,Large,SOUTH,TAMIL NADU,ERODE,1
637215,Large,SOUTH,TAMIL NADU,ERODE,1
534001,Large,SOUTH,ANDHRA PRADESH,ELURU,1
534442,Large,SOUTH,ANDHRA PRADESH,ELURU,1
534007,Large,SOUTH,ANDHRA PRADESH,ELURU,1
534006,Large,SOUTH,ANDHRA PRADESH,ELURU,1
534005,Large,SOUTH,ANDHRA PRADESH,ELURU,1
534437,Large,SOUTH,ANDHRA PRADESH,ELURU,1
534450,Large,SOUTH,ANDHRA PRADESH,ELURU,1
534004,Large,SOUTH,ANDHRA PRADESH,ELURU,1
534003,Large,SOUTH,ANDHRA PRADESH,ELURU,1
534002,Large,SOUTH,ANDHRA PRADESH,ELURU,1
206003,Large,NORTH,UTTAR PRADESH,ETAWAH,1
206001,Large,NORTH,UTTAR PRADESH,ETAWAH,1
206002,Large,NORTH,UTTAR PRADESH,ETAWAH,1
206126,Large,NORTH,UTTAR PRADESH,ETAWAH,1
250619,Large,NORTH,UTTAR PRADESH,BARAUT,1
250611,Large,NORTH,UTTAR PRADESH,BARAUT,1
250621,Large,NORTH,UTTAR PRADESH,BARAUT,1
403802,Large,SOUTH,GOA,MARGAO,1
403601,Large,SOUTH,GOA,MARGAO,1
403602,Large,SOUTH,GOA,MARGAO,1
403409,Large,SOUTH,GOA,MARGAO,1
403720,Large,SOUTH,GOA,MARGAO,1
403719,Large,SOUTH,GOA,MARGAO,1
403718,Large,SOUTH,GOA,MARGAO,1
403716,Large,SOUTH,GOA,MARGAO,1
403401,Large,SOUTH,GOA,MARGAO,1
403713,Large,SOUTH,GOA,MARGAO,1
403712,Large,SOUTH,GOA,MARGAO,1
403708,Large,SOUTH,GOA,MARGAO,1
403705,Large,SOUTH,GOA,MARGAO,1
403714,Large,SOUTH,GOA,MARGAO,1
403106,Large,SOUTH,GOA,MARGAO,1
403103,Large,SOUTH,GOA,MARGAO,1
212621,Large,NORTH,UTTAR PRADESH,FATEHPUR,1
212645,Large,NORTH,UTTAR PRADESH,FATEHPUR,1
212601,Large,NORTH,UTTAR PRADESH,FATEHPUR,1
224182,Large,NORTH,UTTAR PRADESH,FAIZABAD,1
224133,Large,NORTH,UTTAR PRADESH,FAIZABAD,1
224123,Large,NORTH,UTTAR PRADESH,FAIZABAD,1
224188,Large,NORTH,UTTAR PRADESH,FAIZABAD,1
224001,Large,NORTH,UTTAR PRADESH,FAIZABAD,1
224205,Large,NORTH,UTTAR PRADESH,FAIZABAD,1
224202,Large,NORTH,UTTAR PRADESH,FAIZABAD,1
224201,Large,NORTH,UTTAR PRADESH,FAIZABAD,1
224204,Large,NORTH,UTTAR PRADESH,FAIZABAD,1
224203,Large,NORTH,UTTAR PRADESH,FAIZABAD,1
152024,Large,NORTH,PUNJAB,FEROZEPUR,1
509133,Large,SOUTH,TELANGANA,GADWAL,1
509103,Large,SOUTH,TELANGANA,GADWAL,1
509125,Large,SOUTH,TELANGANA,GADWAL,1
370105,Large,WEST,GUJARAT,GANDHIDHAM,1
370130,Large,WEST,GUJARAT,GANDHIDHAM,1
370110,Large,WEST,GUJARAT,GANDHIDHAM,1
582204,Large,SOUTH,KARNATAKA,GADAG,1
582205,Large,SOUTH,KARNATAKA,GADAG,1
582101,Large,SOUTH,KARNATAKA,GADAG,1
582102,Large,SOUTH,KARNATAKA,GADAG,1
582103,Large,SOUTH,KARNATAKA,GADAG,1
733124,Large,EAST,WEST BENGAL,GANGARAMPUR,1
335001,Large,NORTH,RAJASTHAN,GANGANAGAR,1
335513,Large,West,RAJASTHAN,HANUMANGARH,1
335002,Large,NORTH,RAJASTHAN,GANGANAGAR,1
233231,Large,NORTH,UTTAR PRADESH,GHAZIPUR,1
233301,Large,NORTH,UTTAR PRADESH,GHAZIPUR,1
232328,Large,NORTH,UTTAR PRADESH,GHAZIPUR,1
233233,Large,NORTH,UTTAR PRADESH,GHAZIPUR,1
505188,Large,SOUTH,TELANGANA,GODAVARIKHANI,1
505172,Large,SOUTH,TELANGANA,GODAVARIKHANI,1
505211,Large,SOUTH,TELANGANA,GODAVARIKHANI,1
505214,Large,SOUTH,TELANGANA,GODAVARIKHANI,1
505209,Large,SOUTH,TELANGANA,GODAVARIKHANI,1
474003,Large,WEST,MADHYA PRADESH,GWALIOR,1
474002,Large,WEST,MADHYA PRADESH,GWALIOR,1
474020,Large,WEST,MADHYA PRADESH,GWALIOR,1
474015,Large,WEST,MADHYA PRADESH,GWALIOR,1
474006,Large,WEST,MADHYA PRADESH,GWALIOR,1
441601,Large,WEST,MAHARASHTRA,GONDIA,1
441614,Large,WEST,MAHARASHTRA,GONDIA,1
272153,Large,NORTH,UTTAR PRADESH,SIDDHARTHNAGAR,1
389002,Large,WEST,GUJARAT,GODHRA,1
388714,Large,WEST,GUJARAT,GODHRA,1
389123,Large,WEST,GUJARAT,GODHRA,1
389340,Large,WEST,GUJARAT,GODHRA,1
389001,Large,WEST,GUJARAT,GODHRA,1
272159,Large,NORTH,UTTAR PRADESH,GORAKHPUR,1
273004,Large,NORTH,UTTAR PRADESH,GORAKHPUR,1
273017,Large,NORTH,UTTAR PRADESH,GORAKHPUR,1
273005,Large,NORTH,UTTAR PRADESH,GORAKHPUR,1
273014,Large,NORTH,UTTAR PRADESH,GORAKHPUR,1
273009,Large,NORTH,UTTAR PRADESH,GORAKHPUR,1
273006,Large,NORTH,UTTAR PRADESH,GORAKHPUR,1
273013,Large,NORTH,UTTAR PRADESH,GORAKHPUR,1
273012,Large,NORTH,UTTAR PRADESH,GORAKHPUR,1
273007,Large,NORTH,UTTAR PRADESH,GORAKHPUR,1
273010,Large,NORTH,UTTAR PRADESH,GORAKHPUR,1
273001,Large,NORTH,UTTAR PRADESH,GORAKHPUR,1
273003,Large,NORTH,UTTAR PRADESH,GORAKHPUR,1
273008,Large,NORTH,UTTAR PRADESH,GORAKHPUR,1
273152,Large,NORTH,UTTAR PRADESH,GORAKHPUR,1
273016,Large,NORTH,UTTAR PRADESH,GORAKHPUR,1
273401,Large,NORTH,UTTAR PRADESH,GORAKHPUR,1
522501,Large,SOUTH,ANDHRA PRADESH,GUNTUR,1
522503,Large,SOUTH,ANDHRA PRADESH,GUNTUR,1
522035,Large,SOUTH,ANDHRA PRADESH,GUNTUR,1
522016,Large,SOUTH,ANDHRA PRADESH,GUNTUR,1
522018,Large,SOUTH,ANDHRA PRADESH,GUNTUR,1
522601,Large,SOUTH,ANDHRA PRADESH,GUNTUR,1
522616,Large,SOUTH,ANDHRA PRADESH,GUNTUR,1
522236,Large,SOUTH,ANDHRA PRADESH,GUNTUR,1
522034,Large,SOUTH,ANDHRA PRADESH,GUNTUR,1
522508,Large,SOUTH,ANDHRA PRADESH,GUNTUR,1
522647,Large,SOUTH,ANDHRA PRADESH,GUNTUR,1
522509,Large,SOUTH,ANDHRA PRADESH,GUNTUR,1
522510,Large,SOUTH,ANDHRA PRADESH,GUNTUR,1
522002,Large,SOUTH,ANDHRA PRADESH,GUNTUR,1
522003,Large,SOUTH,ANDHRA PRADESH,GUNTUR,1
522004,Large,SOUTH,ANDHRA PRADESH,GUNTUR,1
522001,Large,SOUTH,ANDHRA PRADESH,GUNTUR,1
522201,Large,SOUTH,ANDHRA PRADESH,GUNTUR,1
522006,Large,SOUTH,ANDHRA PRADESH,GUNTUR,1
522007,Large,SOUTH,ANDHRA PRADESH,GUNTUR,1
781171,Large,EAST,ASSAM,GUWAHATI,1
781026,Large,EAST,ASSAM,GUWAHATI,1
473001,Large,WEST,MADHYA PRADESH,GUNA,1
473880,Large,WEST,MADHYA PRADESH,GUNA,1
781004,Large,EAST,ASSAM,GUWAHATI,1
781007,Large,EAST,ASSAM,GUWAHATI,1
781031,Large,EAST,ASSAM,GUWAHATI,1
781013,Large,EAST,ASSAM,GUWAHATI,1
